timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770108698,1,test,66,3.0,3.7611940298507465,245,-55.865684509277344,4,4.0,0|1|2|3,
1770108724,1,test,67,2.0,3.735294117647059,227,-55.8388671875,4,4.0,0|1|2|3,
1770108747,1,test,68,2.0,3.710144927536232,201,-55.6966552734375,4,4.0,0|1|2|3,
1770108769,1,test,69,1.0,3.6714285714285713,185,-55.498069763183594,4,4.0,0|1|2|3,
1770108789,1,test,70,1.0,3.6338028169014085,171,-55.725406646728516,4,4.0,0|1|2|3,
1770108815,1,test,71,2.0,3.611111111111111,230,-56.07421875,4,4.0,0|1|2|3,
1770108839,1,test,72,2.0,3.589041095890411,206,-55.868896484375,4,4.0,0|1|2|3,
1770108888,1,test,73,7.0,3.635135135135135,417,-55.96889877319336,4,4.0,0|1|2|3,
1770108908,1,test,74,1.0,3.6,174,-56.1766242980957,4,4.0,0|1|2|3,
1770108947,1,test,75,6.0,3.6315789473684212,336,-55.849082946777344,4,4.0,0|1|2|3,
1770108971,1,test,76,2.0,3.6103896103896105,202,-55.83029556274414,4,4.0,0|1|2|3,
1770108998,1,test,77,3.0,3.6025641025641026,237,-56.253170013427734,4,4.0,0|1|2|3,
1770109026,1,test,78,3.0,3.5949367088607596,235,-55.75873565673828,4,4.0,0|1|2|3,
1770109053,1,test,79,3.0,3.5875,236,-56.17799758911133,4,4.0,0|1|2|3,
1770109094,1,test,80,5.0,3.6049382716049383,349,-56.045406341552734,4,4.0,0|1|2|3,
1770109126,1,test,81,4.0,3.6097560975609757,279,-55.90073013305664,4,4.0,0|1|2|3,
1770109178,1,test,82,6.0,3.63855421686747,450,-56.339454650878906,4,4.0,0|1|2|3,
1770109207,1,test,83,4.0,3.642857142857143,248,-55.79424285888672,4,4.0,0|1|2|3,
1770109237,1,test,84,4.0,3.6470588235294117,257,-55.51457595825195,4,4.0,0|1|2|3,
1770109265,1,test,85,3.0,3.63953488372093,242,-55.78505325317383,4,4.0,0|1|2|3,
1770109292,1,test,86,3.0,3.632183908045977,227,-55.78520965576172,4,4.0,0|1|2|3,
1770109320,1,test,87,3.0,3.625,250,-55.802791595458984,4,4.0,0|1|2|3,
1770109360,1,test,88,5.0,3.640449438202247,342,-56.24878692626953,4,4.0,0|1|2|3,
1770109404,1,test,89,6.0,3.6666666666666665,374,-56.23819351196289,4,4.0,0|1|2|3,
1770109444,1,test,90,6.0,3.6923076923076925,350,-56.06818389892578,4,4.0,0|1|2|3,
1770109499,1,test,91,8.0,3.739130434782609,474,-56.06669998168945,4,4.0,0|1|2|3,
1770109529,1,test,92,3.0,3.7311827956989245,252,-55.82373046875,4,4.0,0|1|2|3,
1770109563,1,test,93,4.0,3.734042553191489,291,-56.041927337646484,4,4.0,0|1|2|3,
1770109586,1,test,94,2.0,3.7157894736842105,199,-55.814422607421875,4,4.0,0|1|2|3,
1770109607,1,test,95,2.0,3.6979166666666665,188,-55.78873062133789,4,4.0,0|1|2|3,
1770109637,1,test,96,3.0,3.6907216494845363,254,-56.17131423950195,4,4.0,0|1|2|3,
1770109669,1,test,97,4.0,3.693877551020408,278,-55.802284240722656,4,4.0,0|1|2|3,
1770109697,1,test,98,3.0,3.686868686868687,239,-55.74068069458008,4,4.0,0|1|2|3,
1770109731,1,test,99,4.0,3.69,292,-56.13832092285156,4,4.0,0|1|2|3,
1770109731,1,test_cycle_avg,-1,3.69,3.69,273,-55.93444324493408,-1,,,1.8691976888494162
1770109765,2,train,0,2.0,2.0,220,-55.97506332397461,4,4.0,0|1|2|3,
1770109799,2,train,1,3.0,2.5,227,-55.454524993896484,4,4.0,0|1|2|3,
1770109836,2,train,2,2.0,2.3333333333333335,242,-56.165584564208984,4,4.0,0|1|2|3,
1770109868,2,train,3,2.0,2.25,211,-55.80514144897461,4,4.0,0|1|2|3,
1770109906,2,train,4,3.0,2.4,243,-56.186344146728516,4,4.0,0|1|2|3,
1770109949,2,train,5,3.0,2.5,283,-56.08826446533203,4,4.0,0|1|2|3,
